athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
1CYF7YY9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B64813Z1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
8AD3Z71B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
F548BD28,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
FF7CFY3Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9B5D3BZB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B2YAYBFB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B518B4BY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
C64F35CZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5YA21574,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3D7959Z4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Z5FFA5A7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
67C845DZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y194Z843,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
17342D5Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A452FF27,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
8C5Y124Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
96FAZ294,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
12ZDA656,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5857D7DC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
8Z43BA6Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9955FZ2A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A63Y733C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y986915C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,5,5
B897YZ73,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
36ZA1AC6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
52Y97248,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
3642BBF8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y43C487B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
BD81Z4AF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B93AFY92,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
61AFBZAD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
FACD9B61,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
BDZ551Y3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
4FC9A5A5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
CZCBC894,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Z7A16435,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
ABA24AD2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A3DYF656,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A9C45Y4F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
1YD8FY24,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
4CC3C12Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3383B9AF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A5445347,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
354C95D7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
16C7YD6Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
8387792A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9D93Z7Y4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
872BF634,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B3BAZ849,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
4CBD75CD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
53DF8B24,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
159Z65C6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Z66FDZY1,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A13CDYFB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
42DAC3A6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
4722ADCF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
468D7576,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
653Y3561,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A384B7D9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
BB48D5C5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
26DBYZZZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
AD65BY15,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2Y94Z9AA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
49BZBY64,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
BD8A58F6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
ZBY356DD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
453761B2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
359BBYCZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9D29879F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
6AB2B92B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
38C5844D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
3DF5F177,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B93352D6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
121C2CY9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
892135DA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
FCZ89487,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
347AC99Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
62ZZ48D9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y291DA92,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
YZ5Y6DDB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
CC4YY557,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
68C6BZAF,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Z551Z879,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
6FY3ZCBZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9C89Y78F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
YD376YZZ,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
7AF53854,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
DY8C1B9A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
277CZ5C6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
91Z56283,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
13Z6BY45,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
237Y5FYB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
FFFF6BB4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
57CZZY8Y,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
YDAF4539,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
4FB55AY6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Z1B76FY6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A69FCDZ7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
CB275118,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
DZ828ZCA,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
211DDFD7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
39FFY7AC,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
A14F249C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
185ZCA2A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Z9CD324A,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
28C1C55D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
83F7Y348,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2A96C4FY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
7416555B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
L7413986,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
9Y4CCA4B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
FYCAY98D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
F2D6B2A3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5241YB4B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
FZ9FF3F4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9355346F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9B7Z2ZD8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
ZDY85B17,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
62CAZZD2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
43ZBF74Z,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2Z167Y4C,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
CAAD167B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
CA17CBB9,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
1B7Z57Y3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
863FC378,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
24C5BCY8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5C6AYY83,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
B29Y7FBB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
D2ZYZD98,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
668Z4352,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
C5Z32552,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,4,2
1Y3F4FF2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2Y73CZY7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5C8CYFFD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
ADDB598F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
ZF2C1BY5,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5Y3743B7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
5YF46821,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
77BZ54FY,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
9Z1B2D8D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
89CDYZY2,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
73Z3ZDC7,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
F28476F6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,1,1
41F6CD6B,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
3D1Z6FB4,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
D977A8Z8,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
4935Z881,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
33646F31,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
D8CZFY14,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
L6377767,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
CA1Z471F,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
YZD16DFD,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
AZ89BDB6,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
ZZAY7D97,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
1FBD5949,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
L5141894,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
2ZDDA9A3,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
Y97D71AB,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
D6Y5821D,Mitja,b228b93e-2a15-4123-baf9-ca0915165c6a,0,0
