athlete_id,event_id,race_id,splitsMissing,maxConsecutiveSplitsMissing
YDF82644,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
8AAAY4F5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Z27Y42Z1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
DDBY28Z1,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,4,4
FDB619F8,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
13DF5C81,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
Y53F82FA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
9Z6B9272,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
389C7AAB,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
71D9C1YY,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
863Z67F9,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AY63428Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
7B7A5742,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
YBD17CA7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
5CDZ6F8B,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
45ADDZ97,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3CBY31C3,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
FC9B5B1F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,2,1
B5AC5669,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
374B2AZC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
F65371Y7,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
DA5CY4CC,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
234ZBY9Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
4YF3BA47,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AC1Y7485,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
4C79112D,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,1,1
ACDCY54F,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
83A9747Y,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
3F39CZC5,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
5A152BBA,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
AAC89973,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
CA7Z9344,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
95ACA354,Marato,49603c2f-1b2b-457f-b82e-fed8bded1d3d,0,0
